depth_m,well,TQA,SWOB,RPM,HKLD,SPPA,baseline_TQA,baseline_SWOB,baseline_RPM,baseline_HKLD,baseline_SPPA
1226.5,Equinor-Volve-15/9-F-15,0.162698153799768,20.239408349435273,0.0,1151.24423624557,205.463767336417,0.27116358966628,20.995606024029556,0.0,1149.9542519771444,236.1454372910165
1227.0,Equinor-Volve-15/9-F-15,0.162698153799768,18.638048567941496,0.0,1152.8455960270637,205.463767336417,0.27116358966628,20.995606024029556,0.0,1149.9542519771444,235.524909134631
1227.5,Equinor-Volve-15/9-F-15,0.162698153799768,19.994756160595948,0.0,1151.6890584070961,216.357483859623,0.27116358966628,20.984485469991405,0.0,1149.9653725311825,235.524909134631
1228.0,Equinor-Volve-15/9-F-15,0.162698153799768,20.328372781740484,0.0,1151.021825164807,216.357483859623,0.27116358966628,20.973364915953255,0.0,1149.9764930852207,235.524909134631
1228.5,Equinor-Volve-15/9-F-15,0.162698153799768,19.21631737792536,0.0,1152.133880568622,216.357483859623,0.264384499924623,20.951123807876954,0.0,1149.9876136392588,235.524909134631
1229.0,Equinor-Volve-15/9-F-15,0.162698153799768,19.972515052519643,0.0,1152.044916136317,216.357483859623,0.257605410182966,20.928882699800653,0.0,1149.998734193297,235.524909134631
1229.5,Equinor-Volve-15/9-F-15,0.20337269224971,19.77234507983292,0.0,1151.6000939747908,218.770648912232,0.257605410182966,20.917762145762502,0.0,1150.0432164094495,235.28359262937
1230.0,Equinor-Volve-15/9-F-15,0.20337269224971,19.48321067484099,0.0,1152.0893983524695,218.770648912232,0.257605410182966,20.906641591724348,0.0,1150.0876986256021,235.042276124109
1230.5,Equinor-Volve-15/9-F-15,0.20337269224971,18.638048567941496,0.0,1152.7121493786058,218.770648912232,0.25082632044130904,20.895521037686194,0.0,1150.0988191796403,231.422528545196
1231.0,Equinor-Volve-15/9-F-15,0.20337269224971,18.704771892170402,0.0,1152.8011138109111,218.770648912232,0.244047230699652,20.884400483648044,0.0,1150.1099397336784,227.802780966283
1231.5,Equinor-Volve-15/9-F-15,0.20337269224971,19.171835161772755,0.0,1152.5342205139955,218.770648912232,0.244047230699652,20.851038821533592,0.0,1150.1099397336784,227.802780966283
1232.0,Equinor-Volve-15/9-F-15,0.162698153799768,20.63974829480872,0.0,1151.1552718132648,242.626509146595,0.244047230699652,20.817677159419137,0.0,1150.1099397336784,227.802780966283
1232.5,Equinor-Volve-15/9-F-15,0.162698153799768,19.12735294562015,0.0,1152.1783627847747,242.626509146595,0.244047230699652,20.77319494326653,0.0,1150.1210602877168,231.422528545196
1233.0,Equinor-Volve-15/9-F-15,0.162698153799768,20.417337214045695,0.0,1150.9328607325017,242.626509146595,0.244047230699652,20.728712727113926,0.0,1150.132180841755,235.042276124109
1233.5,Equinor-Volve-15/9-F-15,0.162698153799768,21.529392617860818,0.0,1149.7318408963813,242.626509146595,0.244047230699652,20.77319494326653,0.0,1150.1210602877168,235.28359262937
1234.0,Equinor-Volve-15/9-F-15,0.230489051216338,21.974214779386866,0.0,1150.7549318678912,232.698058644432,0.244047230699652,20.817677159419137,0.0,1150.132180841755,235.042276124109
1234.5,Equinor-Volve-15/9-F-15,0.230489051216338,21.90749145515796,0.0,1150.1766630579073,232.698058644432,0.244047230699652,20.851038821533592,0.0,1150.154421949831,233.8701673842705
1235.0,Equinor-Volve-15/9-F-15,0.230489051216338,20.150443917130065,0.0,1151.1997540294174,232.698058644432,0.244047230699652,20.817677159419137,0.0,1150.1766630579073,232.698058644432
1235.5,Equinor-Volve-15/9-F-15,0.230489051216338,21.796285914776448,0.0,1150.2656274902126,232.698058644432,0.244047230699652,20.851038821533592,0.0,1150.1766630579073,232.698058644432
1236.0,Equinor-Volve-15/9-F-15,1.03042164073186,-8.0067989074689,3.0,1150.4880385709757,2447.08725849132,0.244047230699652,20.817677159419137,0.0,1150.1766630579073,232.698058644432
1236.5,Equinor-Volve-15/9-F-15,4.43352469104368,-7.851111150934782,29.0,1205.8239154648163,5768.87790098043,0.244047230699652,20.77319494326653,0.0,1150.1989041659835,233.8701673842705
1237.0,Equinor-Volve-15/9-F-15,3.78273207584461,-8.851961014368396,30.0,1206.4911487071054,5745.81493783479,0.244047230699652,20.728712727113926,0.0,1150.22114527406,235.042276124109
1237.5,Equinor-Volve-15/9-F-15,4.71824646019327,-6.805779071348564,29.0,1205.3346110871375,5668.11102314078,0.244047230699652,20.69535106499947,0.0,1150.2433863821364,235.28359262937
1238.0,Equinor-Volve-15/9-F-15,4.392850152593735,-5.715964775609741,29.375,1204.9120300336879,5751.330743669319,0.244047230699652,20.66198940288502,0.0,1150.2656274902126,235.524909134631
